username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
qwe23ty;2011-08-06 03:46;0;0;"Bristol (@Bristol Cathedral) http://4sq.com/n2b6rp";;@Bristol;;"99793547443716096";https://twitter.com/qwe23ty/status/99793547443716096
footie_100in100;2011-08-06 03:40;0;0;"Bristol rovers 11.37, bristol city eta 11.57";City of Bristol, England;;;"99791888164470785";https://twitter.com/footie_100in100/status/99791888164470785
Bristol_Pirate;2011-08-06 03:37;0;0;"@amandavin I saw the #WhenIWas13 tag and had to show off a bit!";Bath and North East Somerset, England;@amandavin;#WhenIWas13;"99791304409612288";https://twitter.com/Bristol_Pirate/status/99791304409612288
markphelan;2011-08-06 03:26;0;0;"In Bristol for the cider festival! Drinking at 11.30... Gulp!";City of Bristol, England;;;"99788460465991680";https://twitter.com/markphelan/status/99788460465991680
JaneCouchMBE;2011-08-06 03:23;0;0;"Bristol boy Martin robins Prizefighter reserve http://www. janecouchboxing.com/?woo_video=mar tin-robbins-prizefighter-reserve …";South Gloucestershire, England;;;"99787720121004032";https://twitter.com/JaneCouchMBE/status/99787720121004032
Bristol_Pirate;2011-08-06 03:17;0;0;"@Izzikizzi 43.86 metres I think ;-)";Bath and North East Somerset, England;@Izzikizzi;;"99786043670274048";https://twitter.com/Bristol_Pirate/status/99786043670274048
MisterrJoe;2011-08-06 03:00;0;0;"Now in bristol excitement is brewing COYB #itfc";City of Bristol, England;;#itfc;"99781993675501568";https://twitter.com/MisterrJoe/status/99781993675501568
Deisenhofer;2011-08-06 02:33;0;0;"I'm at Currys & PC World Megastore (Unit 1, Cribbs Causeway Retail Park, Bristol ) http://4sq.com/r1tKOH";South Gloucestershire, England;;;"99775081684803584";https://twitter.com/Deisenhofer/status/99775081684803584
DealProbe;2011-08-06 02:16;0;0;"£14 for 100 laps of high-speed karting worth £45 at West Country Karting LtD in Bristol http://bit.ly/oztc8D via @dealprobe";South Gloucestershire, England;@dealprobe;;"99770845102227456";https://twitter.com/DealProbe/status/99770845102227456
DealProbe;2011-08-06 02:16;0;0;"£10 for a £40 waxing voucher to spend at LA Hair & Beauty in Bristol http://bit.ly/omYG0k via @dealprobe";North Somerset, England;@dealprobe;;"99770712843235328";https://twitter.com/DealProbe/status/99770712843235328
technex;2011-08-06 02:02;0;0;"I'm at Victoria Park (Somerset Terrace, Bristol ) w/ 2 others http://4sq.com/ovYkvk";City of Bristol, England;;;"99767392699297792";https://twitter.com/technex/status/99767392699297792
Mandlebrot;2011-08-06 01:46;0;0;"I'm at Doomsday Oak (Ashton Court, Bristol ) http://4sq.com/qdJ8yU";North Somerset, England;;;"99763351499968512";https://twitter.com/Mandlebrot/status/99763351499968512
Mandlebrot;2011-08-06 01:36;0;0;"I'm at Ashton Court Estate (Ashton Court Estate, Bristol ) http://4sq.com/nrx7D4";North Somerset, England;;;"99760823760719873";https://twitter.com/Mandlebrot/status/99760823760719873
mawoody78;2011-08-06 01:07;0;0;"What a shithole lol (@Bristol Parkway Railway Station (BPW)) http://4sq.com/nnnMpW";;@Bristol;;"99753513214689280";https://twitter.com/mawoody78/status/99753513214689280
MaxFordCMO;2011-08-06 00:37;0;0;"I'm at Bristol Temple Meads Railway Station (BRI) (Station App., Bristol ) w/ 4 others [pic]: http://4sq.com/p5a8dO";;;;"99745951245287425";https://twitter.com/MaxFordCMO/status/99745951245287425
Wils44j;2011-08-05 23:42;0;0;"Bristol services! On the way to Newquay";North Somerset, England;;;"99732081487257600";https://twitter.com/Wils44j/status/99732081487257600
EastvilleErn;2011-08-05 22:53;0;0;"Wey hey, the mighty Bristol Rovers kick off the Buckle revolution today. Up bright and breezy for the trip to Wimbledo. Blue Army utg";South Gloucestershire, England;;;"99719685028839424";https://twitter.com/EastvilleErn/status/99719685028839424
DealProbe;2011-08-05 20:37;0;0;"Up To 71% Off Highlights Plus Cut and Blow Dry at Leah Jones Hair & Beauty in Bristol http://bit.ly/qBMAUl via @dealprobe";City of Bristol, England;@dealprobe;;"99685414943723520";https://twitter.com/DealProbe/status/99685414943723520
wgriffiths_CF24;2011-08-05 19:32;0;0;"Back home! (@Bristol Airport (BRS)) http://4sq.com/pZzWPF";;@Bristol;;"99669192462184449";https://twitter.com/wgriffiths_CF24/status/99669192462184449
perunov;2011-08-05 17:28;0;0;"I'm at Oceana (Canons Road, Bristol ) w/ 2 others http://4sq.com/qExUpu";;;;"99637849762172928";https://twitter.com/perunov/status/99637849762172928
Bristol_Pirate;2011-08-05 17:15;0;0;"#WhenIWas13 I set a World Record. Now it's just a UK record, but I'm cool with that.";Bath and North East Somerset, England;;#WhenIWas13;"99634741006962688";https://twitter.com/Bristol_Pirate/status/99634741006962688
